,index,cashtag,created_at,official_account,sentiment,source,spans,text,total_likes,clean_text,base_text,POS_VB,POS_VBD,POS_VBG,POS_VBN,POS_VBP,POS_VBZ,=+num,=-num,=+num%,=-num%,word_num,ordinal_num,num-num,num-num%,num-num-num,num/num,only_number,call_+num%,put_+num%,put_-num%,bull,bear,number_of_!,number_of_?,number_of_$,continous_!,continous_?,AFINN_sum_score,AFINN_max_score,AFINN_min_score,AFINN_pos_ratio,AFINN_neg_ratio,BingLiu_pos_ratio,BingLiu_neg_ratio,NRC_Hashtag_sum_score,NRC_Hashtag_max_score,NRC_Hashtag_min_score,NRC_Hashtag_pos_ratio,NRC_Hashtag_neg_ratio,SentiWordNet_sum_score,SentiWordNet_max_score,SentiWordNet_min_score,SentiWordNet_pos_ratio,SentiWordNet_neg_ratio,Avg_TFIDF_1-grams,Avg_TFIDF_2-grams,Avg_TFIDF_3-grams,Avg_TFIDF_4-grams,caps_word,hashtags,sentiment score
39,443,$FB,1,0,1,stocktwits,strong 5min @above bollies,$FB strong 5min @above bollies,0,$FB strong min bolies,$FB strong min boli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.4,0,0.25,0,0.25,0,-0.048301156,0.037852052,-0.086153207,0.25,0.25,0.5,0.5,0,0.5,0,6.559266515,7.589613999,7.589613999,0,0,0,0.235
40,12,$ASMB,2,0,0,stocktwits,Stochastic Overbought,End Of Day Scan: Stochastic Overbought $JDST $FREE $BLRX $LPG $AFSI $DVAX $HDGE $AHT $ALR $ASMB  www.dailystockplays.com,0,End Of Day Scan: Stochastic Overbought $JDST $FREE $BLRX $LPG $AFSI $DVAX $HDGE $AHT $ALR $ASMB _url,end Of day scan: stochast overbought $JDST $FREE $BLRX $LPG $AFSI $DVAX $HDGE $AHT $ALR $ASMB _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.030101723,0.073420525,-0.022074597,0.058823529,0.117647059,0,0,0,0,0,4.297301999,5.400186983,5.481971836,5.554535114,0,0,-0.385
41,542,$BBEP,2,0,0,stocktwits,long,RT @MLP_Protocol $BBEP Top Upstream MLP ranked by estimated 3 yr forward yield after tax undiscounted 28.8% (long $BBEP),0,$BBEP Top Upstream MLP ranked by estimated 3 year forward yield after tax undiscounted 28.8% (long BBEP ),$BBEP top upstream mlp rank by estim 3 year forward yield after tax undiscount 28.8% (long bbep ),0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0.4,0,0.055555556,0,0.055555556,0,-0.072590132,0.176665975,-0.134869559,0.277777778,0.333333333,0.25,0.25,0,0.142857143,0,6.328223637,7.589613999,7.589613999,7.589613999,2,0,0.537
42,1175,$LUV,1,-1,0,twitter,start strong finish weak,"Schizo stocks start strong finish weak - $FB $SEDG $LUV - See the video here
Never finishing weak, our Disclaimer
https://t.co/lnbwUl3rK8",-1,Schizo stocks start strong finish weak - $FB $SEDG $LUV - See the video here Never finishing weak our Disclaimer _url,schizo stock start strong finish weak - $FB $SEDG $LUV - see the video here never finish weak our disclaim _url,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-0.4,0.4,-0.4,0.047619048,0.095238095,0.047619048,0.095238095,-0.718842987,0.058750259,-0.230226282,0.285714286,0.476190476,-0.25,0.5,-0.375,0.1,0.2,5.609045948,6.896466818,6.896466818,6.896466818,0,0,-0.086
43,1111,$VLO,2,-1,0,twitter,"Oil To Break Out', 'Adding Chevron",Oil To Break Out: Adding Chevron https://t.co/IrZkAVxjiE $AXP $CLGRF $CSCO $ERX $IBM $MCD $SSRI $VLO $WMT $XOM $CVX,-1,Oil To Break Out: Adding Chevron _url $AXP $CLGRF $CSCO $ERX $IBM $MCD $SSRI $VLO $WMT $XOM $CVX,oil To break out: ad chevron _url $AXP $CLGRF $CSCO $ERX $IBM $MCD $SSRI $VLO $WMT $XOM $CVX,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.055555556,0.000622794,0.064424607,-0.0543215,0.111111111,0.166666667,-0.125,0,-0.125,0,0.333333333,4.526428405,6.443949263,6.60602882,6.673323267,0,0,0.666
44,658,$BBRY,2,0,1,stocktwits,high risk but could be a sweet ST runner once the jigginess exits,$BBRY = high risk but could be a sweet ST runner once the jigginess exits. 13 to 13.50+,0,$BBRY = high risk but could be a sweet ST runner once the jigines exits 13 to 50 +,$BBRY = high risk but could be a sweet ST runner onc the jigin exit 13 to 50 +,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.11E-16,0.4,-0.4,0.052631579,0.052631579,0.052631579,0.052631579,-0.341498858,0.134869559,-0.127396028,0.210526316,0.684210526,-0.5,0.125,-0.25,0.142857143,0.428571429,5.553121638,7.387916655,7.589613999,7.589613999,1,0,0.322
45,172,$AAPL,2,0,0,stocktwits,Out $AAPL,Out $AAPL +1.2,0,Out $AAPL +1.2,out $AAPL +1.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.108089406,0,-0.071206145,0,0.666666667,0,0,0,0,0,4.275427994,0,0,0,0,0,-0.27
46,1327,$YHOO,1,-1,0,twitter,Nice start,$YHOO Nice start,-1,$YHOO Nice start,$YHOO nice start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0.6,0,0.333333333,0,0.333333333,0,0.088851983,0.087537195,0,0.666666667,0,0,0,0,0,0,5.137903394,7.589613999,0,0,0,0,0.269
47,366,$SINA,2,1,0,stocktwits,trying to drag $bidu with it.,$sina trying to drag $bidu with it.,0,$sina trying to drag $bidu with it .,$sina tri to drag $bidu with it .,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.2,0,-0.2,0,0.125,0,0.125,-0.308629161,0.013632275,-0.17279081,0.25,0.5,-0.25,0,-0.25,0,0.5,4.54281828,6.909495819,7.184148891,7.184148891,0,0,-0.524
48,980,$PCLN,2,-1,0,twitter,"adding $expe and $pcln to the mix soon', 'I already have $CTRP and $trip","I already have $CTRP and $trip
adding $expe and $pcln to the mix soon.",-1,I already have $CTRP and $trip adding $expe and $pcln to the mix soon .,I alreadi have $CTRP and $trip ad $expe and $pcln to the mix soon .,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-0.271607501,0.02830254,-0.065393398,0.2,0.533333333,0.25,0.25,-0.125,0.4,0.2,4.975750779,6.919672743,7.184148891,7.184148891,0,0,0.554
49,4,$GOOGL,2,0,0,stocktwits,$GOOG $GOOGL would suck,who would of guessed $AMZN would kill it and $GOOG $GOOGL would suck...not me lol,0.333333333,who would of guessed $AMZN would kill it and $GOOG $GOOGL would suck ot me lol,who would of guess $AMZN would kill it and $GOOG $GOOGL would suck ot me lol,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-0.6,0.6,-0.6,0.0625,0.125,0,0.125,-1.110995779,0.015569857,-0.207944087,0.0625,0.75,-0.5,0,-0.5,0,0.5,6.258644543,7.184148891,7.184148891,7.184148891,0,0,-0.398
50,380,$SPY,2,0,0,stocktwits,alot to worry about,@MattKelmon 4 more years will be alot to worry about $spy $dia,0.166666667,4 more years will be alot to worry about $spy $dia,4 more year will be alot to worri about $spy $dia,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,-0.6,0,-0.6,0,0.090909091,0,0.090909091,-0.54017023,0,-0.088644384,0,0.909090909,-0.125,0.125,-0.25,0.25,0.25,4.893088984,7.193529896,7.589613999,7.589613999,0,0,-0.319
51,1442,$PRKR,2,-1,0,twitter,Aggressive Buy,Commented on ParkerVision Is An Aggressive Buy For 2016 https://t.co/wap6G2iWOu $APPL $INTC $ITC $MIL $NVDA $QCOM $RF $PRKR,-1,Commented on ParkerVision Is An Aggressive Buy For 2016 _url $APPL $INTC $ITC $MIL $NVDA $QCOM $RF $PRKR,comment on parkervis Is An aggress buy for 2016 _url $APPL $INTC $ITC $MIL $NVDA $QCOM $RF $PRKR,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,-0.4,0,-0.4,0,0.055555556,0,0.055555556,-0.488824303,0.011417895,-0.201439347,0.055555556,0.388888889,0.5,0.5,0,0.5,0,4.354503744,6.509916873,6.673323267,6.673323267,0,0,0.587
52,1317,$TSLA,1,-1,0,twitter,Guess the late traders will be stocking up on $TSLA,Guess the late traders will be stocking up on $TSLA now (Feb 10th was the day to buy). https://t.co/aye9Mw77zy,-1,Guess the late traders will be stocking up on $TSLA now (Feb 10th was the day to buy) _url,guess the late trader will be stock up on $TSLA now (feb 10th wa the day to buy) _url,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.360528683,0.073420525,-0.083938828,0.105263158,0.631578947,0.5,0.125,0,0.444444444,0,4.675987502,6.982141204,7.562582992,7.589613999,0,0,0.416
53,1194,$F,2,-1,0,twitter,Short Setups Looking Nice....Really Nice,Short Setups Looking Nice....Really Nice | $AL $ADS $BBY $HRS $DY $EBAY $ETFC $F $FLT $BK $AMGN $HRTX $IVZ $LCI https://t.co/G9DxoE5dzj,-1,Short Setups Looking Nice Realy Nice | $AL $ADS $BBY $HRS $DY $EBAY $ETFC $F $FLT $BK $AMGN $HRTX $IVZ $LCI _url,short setup look nice reali nice | $AL $ADS $BBY $HRS $DY $EBAY $ETFC $F $FLT $BK $AMGN $HRTX $IVZ $LCI _url,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1.2,0.6,0,0.090909091,0,0.090909091,0,0.00650474,0.087537195,-0.090443568,0.090909091,0.181818182,0.125,0.125,0,0.2,0,5.127917198,6.085536602,6.085536602,6.085536602,0,0,-0.464
54,1441,$ARI,1,-1,0,twitter,downgrade,downgrades $SON $ARI $GG $FLTX $WMC $MFA $IVR $CMI $PCAR $QLIK $AFOP $UNFI #stocks #investing #tradeideas,-1,downgrades $SON $ARI $GG $FLTX $WMC $MFA $IVR $CMI $PCAR $QLIK $AFOP $UNFI #stocks #investing #tradeideas,downgrad $SON $ARI $GG $FLTX $WMC $MFA $IVR $CMI $PCAR $QLIK $AFOP $UNFI #stock #invest #tradeidea,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.717811822,0,0,0,0,3,-0.463
55,285,$XOM,2,0,0,stocktwits,reserves are in decline,Headline should read: &quot;Saudi&#39;s are in capable of increasing oil capacity because reserves are in decline.&quot; http://stks.co/Xwy $XOM $CHK $BP,0,Headline should read: Saudi's are in capable of increasing oil capacity because reserves are in decline _url $XOM $CHK $BP,headlin should read: saudi' are in capabl of increas oil capac becaus reserv are in declin _url $XOM $CHK $BP,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.2,0.2,0,0.05,0,0.05,0.05,-1.055567089,0.038405647,-0.300671234,0.05,0.65,1.125,0.875,-0.125,0.444444444,0.111111111,6.044191707,7.66309215,7.184148891,7.184148891,0,0,0.279
56,251,$BBRY,2,0,0,stocktwits,"losers', 'no profit', 'so sad",$BBRY real losers today are the MMs..no Nasdaq transactions..no profit for them...so sad,0.166666667,$BBRY real losers today are the Ms no Nasdaq transactions no profit for them o sad,$BBRY real loser today are the Ms no nasdaq transact no profit for them o sad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.8,0,-0.4,0,0.1875,0,0.125,-1.050723133,0.024565774,-0.252370078,0.1875,0.6875,-0.875,0.125,-0.625,0.222222222,0.333333333,5.698888366,7.527234752,7.589613999,7.589613999,0,0,-0.383
57,424,$VXX,2,0,0,stocktwits,Moody's downgrade,"Moody&#39;s downgrade...is that why expiring FEB 132 SPY puts had 86,000 vol, $SPY was earlier in the top 5 of &quot;selling on strength&quot;? $VXX",0,"Mody's downgrade s that why expiring FEB 132 SPY puts had 86,0 vol $SPY was earlier in the top 5 of seling on strength? $VXX","mody' downgrad s that whi expir feb 132 spi put had 86,0 vol $SPY wa earlier in the top 5 of sele on strength? $VXX",0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0.4,0.4,0,0.04,0,0.04,0.04,-0.771503702,0.312296727,-0.340530067,0.12,0.64,-0.125,0.25,-0.625,0.3,0.1,5.250087963,7.006570948,7.184148891,7.184148891,2,0,-0.299
58,104,$DG,2,0,0,stocktwits,wait and see before taking any action,"$DG double bottom bounce or drops further to Gap fill at 54.74, wait and see before taking any action",0,$DG double bottom bounce or drops further to Gap fill at 54.74 wait and see before taking any action,$DG doubl bottom bounc or drop further to gap fill at 54.74 wait and see befor take ani action,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.618296312,0.049892741,-0.120752889,0.263157895,0.631578947,0,0.25,-0.375,0.272727273,0.181818182,5.24427034,7.391969907,7.589613999,7.589613999,0,0,0
59,476,$MGM,2,0,0,stocktwits,"Worst performers today', ' $MGM $IO -6%","Worst performers today: $RIG -13% $EK -10% $MGM $IO -6% $CAR -5,5% / best stock: $WTS +15%",0,"Worst performers today: $RIG -13% $EK -10% $MGM $IO -6% $CAR -5,5% / best stock: $WTS 15 %","worst perform today: $RIG -13% $EK -10% $MGM $IO -6% $CAR -5,5% / best stock: $WTS 15 %",0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,6,0,0,1.11E-16,0.6,-0.6,0.055555556,0.055555556,0.055555556,0.055555556,-0.602864854,0.117984915,-0.297211266,0.055555556,0.277777778,-0.25,0.75,-1,0.333333333,0.333333333,5.110979114,6.756562872,6.896466818,6.896466818,0,0,-0.365
60,2,$GMCR,2,0,0,stocktwits,"short worked', 'puts up",MY $LNKD short worked. Thank you $GMCR for the hint. $LNKD puts up 50%,0,MY $LNKD short worked Thank you $GMCR for the hint $LNKD puts up 50 %,MY $LNKD short work thank you $GMCR for the hint $LNKD put up 50 %,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0.4,0.4,0,0.066666667,0,0.133333333,0,-0.492145872,0.063179019,-0.162826102,0.133333333,0.666666667,0,0,0,0,0,4.899670787,7.186909451,7.589613999,7.589613999,1,0,0
61,932,$AAPL,2,-1,0,twitter,placed an order to sell 5 shares,"J Rae Chipera placed an order to sell 5 shares of Apple Inc. ($AAPL)
https://t.co/3BQplOqfyP",-1,J Rae Chipera placed an order to sell 5 shares of Apple Inc ($APL) _url,J rae chipera place an order to sell 5 share of appl inc ($apl) _url,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0.2,0,0.066666667,0,0,0,-0.332433742,0.067469379,-0.156321362,0.133333333,0.666666667,0,0,0,0,0,5.248461865,7.32685293,7.589613999,7.589613999,1,0,-0.379
62,1353,$CHKP,2,-1,0,twitter,"wants to ta', 'CEO says taxes may make co leave",Israel wants to tax $GOOG and $FCBK more and $CHKP CEO says taxes may make co leave https://t.co/U7nhwXAFhy + https://t.co/T4obqculvu,-1,Israel wants to tax $GOOG and $FCBK more and $CHKP CEO says taxes may make co leave _url + _url,israel want to tax $GOOG and $FCBK more and $CHKP ceo say tax may make co leav _url + _url,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-0.2,0,-0.2,0,0.05,0,0,-1.068092174,0.134869559,-0.311743132,0.15,0.6,0.25,0.25,0,0.1,0,5.691524581,6.944249198,7.184148891,7.184148891,1,0,-0.23
63,402,$GALE,0,0,0,stocktwits,GALE stacks up poorly from an insider ownership,@Julanna $gale No vendetta have researched over 80 companies this weekend GALE stacks up poorly from an insider ownership - posting facts,0,$gale No vendetta have researched over 80 companies this weekend GALE stacks up poorly from an insider ownership - posting facts,$gale No vendetta have research over 80 compani thi weekend gale stack up poorli from an insid ownership - post fact,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.2,0,-0.2,0,0.047619048,0,0.047619048,-1.299356446,0.066638987,-0.223306346,0.047619048,0.857142857,-0.75,0.25,-0.75,0.071428571,0.142857143,5.982001971,7.589613999,7.589613999,7.589613999,1,0,-0.314
64,26,$VRS,2,0,0,stocktwits,"nice volume', 'watch 330 resistance",$VRS nice volume.watch 330 resistance,0,$VRS nice volume atch 330 resistance,$VRS nice volum atch 330 resist,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6,0.6,0,0.166666667,0,0.166666667,0.166666667,0.046501972,0.087537195,-0.060964639,0.5,0.166666667,0.125,0.875,-0.75,0.333333333,0.333333333,5.675633206,7.454458963,7.589613999,7.589613999,0,0,0.113
65,190,$BA,2,0,-1,stocktwits,earish Trader bets $550K that Stock Will Sell Off,The Boeing Company (NYSE:BA) Bearish Trader bets $550K that Stock Will Sell Off 9.79% by July Expiry $BA http://stks.co/tCSE,0,The Boeing Company (NYSE:BA) Bearish Trader bets $550K that Stock Will Sell Off 9.79% by July Expiry $BA _url,the boe compani (nyse:ba) bearish trader bet $550K that stock will sell off 9.79% by juli expiri $BA _url,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.052631579,-0.519341222,0.008373123,-0.156321362,0.105263158,0.473684211,0.125,0.125,0,0.125,0,5.511947327,7.589613999,7.589613999,7.589613999,2,0,-0.493
66,1054,$XLP,1,-1,0,twitter,Unusual call buying,"Unusual call buying: $RHT 14x average volume, $WY 13x, $MAR 9x, $UCO 9x, $WYN 9x, $DVN 6x, $HOT 6x, $XLP 6x",-1,Unusual call buying: $RHT 14x average volume $WY 13x $MAR 9x $UCO 9x $WYN 9x $DVN 6x $HOT 6x $XLP 6x,unusu call buying: $RHT 14x averag volum $WY 13x $MAR 9x $UCO 9x $WYN 9x $DVN 6x $HOT 6x $XLP 6x,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.047619048,-0.320531451,0.013909072,-0.158258944,0.047619048,0.142857143,-0.5,0,-0.5,0,0.25,5.370895952,6.480796212,6.673323267,6.673323267,0,0,0.336
67,824,$NBG,2,0,0,stocktwits,bail out,$LC in deal with $NBG to bail out Greece,0,$LC in deal with $NBG to bail out Greece,$LC in deal with $NBG to bail out greec,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.343298042,0.013217078,-0.103176251,0.111111111,0.666666667,0.125,0.125,0,0.25,0,4.740398385,7.136201879,7.184148891,7.184148891,0,0,0.058
68,927,$TSLA,2,-1,0,twitter,if $249.84 breaks we see $245 then $240,$TSLA if $249.84 breaks we see $245 then $240,-1,$TSLA if $249.84 breaks we see $245 then $240,$TSLA if $249.84 break we see $245 then $240,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.111111111,-0.239498997,0,-0.115078541,0,0.555555556,0,0,0,0,0,5.117601122,7.187254521,7.589613999,7.589613999,0,0,-0.519
69,106,$RYL,2,0,0,stocktwits,breaking below support,"Homebuilders - $RYL breaking below support, watch this one.  $SPY",0,Homebuilders - $RYL breaking below support watch this one $SPY,homebuild - $RYL break below support watch thi one $SPY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.4,0.4,0,0.1,0,0.1,0.1,-0.394851567,0.026503356,-0.114386548,0.1,0.7,0.125,0.125,0,0.25,0,5.440170485,7.321374347,7.589613999,7.589613999,0,0,-0.397
70,401,$NEPT,2,0,0,stocktwits,gets a patent and goes up .20 today,"$AMRN gets 26 patents and goes down $10, $NEPT gets a patent and goes up .20 today.",0,$AMRN gets 26 patents and goes down $10 $NEPT gets a patent and goes up .20 today .,$AMRN get 26 patent and go down $10 $NEPT get a patent and go up .20 today .,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-0.37499135,0.176665975,-0.127396028,0.222222222,0.611111111,0.25,0.125,-0.125,0.333333333,0.111111111,7.045217063,7.925629254,7.184148891,7.184148891,0,0,0.432
71,1088,$VALE,0,-1,0,twitter,very tight on the avail stock for shorting,"$TSLA borrow still -7.5% which means very tight on the avail stock for shorting....  $VALE meanwhile easing up to ""only -8%",-1,$TSLA borrow still -7.5% which means very tight on the avail stock for shorting $VALE meanwhile easing up to only 8 %,$TSLA borrow still -7.5% which mean veri tight on the avail stock for short $VALE meanwhil eas up to onli 8 %,0,0,2,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.045454545,0,-1.162134108,0.012109889,-0.26302678,0.090909091,0.727272727,-0.875,0,-0.625,0,0.272727273,5.121700761,6.935152539,7.184148891,7.184148891,0,0,-0.406
72,89,$EA,2,0,0,stocktwits,$EA points to the two Facebook games,$EA points to the two Facebook games and accuses $ZNGA of copyright infringement. http://stks.co/g3A1,0,$EA points to the two Facebok games and accuses $ZNGA of copyright infringement _url,$EA point to the two facebok game and accus $ZNGA of copyright infring _url,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.8,0,-0.4,0,0.142857143,0,0.142857143,-0.508130925,0.015569857,-0.167116463,0.071428571,0.571428571,0,0,0,0,0,4.876266422,7.017955517,7.184148891,7.184148891,0,0,0.048
73,920,$LUV,2,-1,0,twitter,record number of passengers served in 2015,@LokiSnax Tugs at the heartstrings. #Babyface,-1,Tugs at the heartstrings #Babyface,tug at the heartstr #babyfac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168777247,0,-0.127396028,0,0.6,0,0.125,-0.125,0.5,0.5,4.829484261,6.354819452,6.673323267,6.673323267,0,1,0.638
74,973,$MS,0,-1,0,twitter,Bottom Losses,"AH Bottom Losses:
$JD -21.9%
$MS -16.9%
$DAL -15.0%
$BABA -13.8%
$CWEI -11.9%
$WLDN -11.8%
$CTRP -10.8%
$OASM -8.1%",-1,AH Bottom Losses: $JD -21.9% $MS -16.9% $DAL -15.0% $BABA -13.8% $CWEI -1.9% $WLDN -1.8% $CTRP -10.8% $OASM 1 %,AH bottom losses: $JD -21.9% $MS -16.9% $DAL -15.0% $BABA -13.8% $CWEI -1.9% $WLDN -1.8% $CTRP -10.8% $OASM 1 %,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,-0.34239845,0,-0.162826102,0,0.2,-0.125,-0.125,-0.125,0,1,5.815684091,6.49100171,6.49100171,0,1,0,-0.659
75,1350,$BLK,1,-1,0,twitter,We See More Reasons To Be Cautious,"As Alcoa Kicks Off March Quarter Earnings, We See More Reasons To Be Cautious https://t.co/QIPEseBq6s $FB $AA $AAPL $BAC $BKE $BLK $C $CAT",-1,As Alcoa Kicks Off March Quarter Earnings We See More Reasons To Be Cautious _url $FB $AA $AAPL $BAC $BKE $BLK $C $CAT,As alcoa kick off march quarter earn We see more reason To Be cautiou _url $FB $AA $AAPL $BAC $BKE $BLK $C $CAT,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,-0.2,0,-0.2,0,0.043478261,0,0,-0.558438862,0.030516919,-0.100269878,0.086956522,0.52173913,0.875,0.75,0,0.222222222,0,5.012923175,6.917214494,7.184148891,7.184148891,0,0,-0.093
76,1017,$AGN,2,-1,0,twitter,I'll take the other side of that trade,"@sharkbiotech If anyone is selling/shorting $AGN b/c you believe $ENDP rumors to be realistic, then I'll take the other side of that trade",-1,If anyone is seling/shorting $AGN because you believe $ENDP rumors to be realistic then I will take the other side of that trade,If anyon is seling/short $AGN becaus you believ $ENDP rumor to be realist then I will take the other side of that trade,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.043478261,0.043478261,-1.515604456,0.009895509,-0.199640163,0.043478261,0.826086957,-0.25,0.125,-0.625,0.3,0.1,4.901755878,7.037220198,7.184148891,7.184148891,0,0,0.422
77,1328,$XAGUSD,2,-1,0,twitter,Closed Buy,"Closed Buy 1.0 Lots $XAGUSD 15.28 for +66.0 pips, total for today +66.0 pips $TSLA $FB $NFLX Visit https://t.co/NNheXzxwzq for more trades",-1,Closed Buy 1.0 Lots $XAGUSD 15.28 for +66.0 pips total for today +66.0 pips $TSLA $FB $NFLX Visit _url for more trades,close buy 1.0 lot $XAGUSD 15.28 for +66.0 pip total for today +66.0 pip $TSLA $FB $NFLX visit _url for more trade,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-0.932115425,0.074527714,-0.223306346,0.136363636,0.409090909,0.625,0.5,-0.25,0.3,0.1,5.997892781,6.865277195,6.896466818,6.896466818,0,0,0.466
78,1254,$YHOO,2,-1,0,twitter,bidding war picks up for the company,Yahoo stock is up to $36.46 as the bidding war picks up for the company https://t.co/JDNZXDCMkl $YHOO https://t.co/HmOegfHgvn,-1,Yahoo stock is up to $36.46 as the bidding war picks up for the company _url $YHOO _url,yahoo stock is up to $36.46 a the bid war pick up for the compani _url $YHOO _url,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.4,0,-0.4,0,0.055555556,0,0,-0.938896962,0,-0.223306346,0,0.777777778,-0.5,0.125,-0.625,0.111111111,0.111111111,5.11941443,6.861338112,7.560652206,7.589613999,0,0,0.391
